timestamp,ship_grade,dock_position,destination,energyconsumption
4/11/2024 8:41,200000,mineral_1,18,68000
11/26/2024 23:13,170000,mineral_1,10,172622.8571
12/22/2024 0:50,70000,mineral_2,9,42280
3/7/2024 5:29,150000,coal,21,112600
8/20/2024 2:23,200000,coal,12,367911.1111
2/15/2024 14:32,70000,mineral_2,21,45080
7/23/2024 1:53,400000,coal,13,673600
7/10/2024 8:57,400000,coal,11,798044.4444
1/3/2024 15:24,120000,coal,20,71413.33333
4/24/2024 7:32,100000,mineral_1,5,70000
10/27/2024 3:26,200000,coal,18,181244.4444
10/9/2024 1:04,170000,coal,2,101168.8889
3/30/2024 11:27,150000,mineral_2,2,48600
6/13/2024 1:30,400000,coal,28,614413.0081
3/10/2024 15:16,100000,mineral_1,21,65200
5/2/2024 16:32,100000,coal,4,90622.22222
11/19/2024 11:56,200000,mineral_1,23,172000
4/2/2024 23:53,150000,mineral_2,18,114600
7/19/2024 10:24,200000,coal,12,367911.1111
1/27/2024 14:25,120000,mineral_2,22,53280
12/24/2024 0:20,120000,coal,19,90080
12/23/2024 23:02,120000,mineral_2,6,58080
11/24/2024 15:31,170000,mineral_2,22,75480
12/29/2024 17:45,150000,coal,29,206843.9024
10/24/2024 15:39,200000,mineral_2,8,112800
5/11/2024 5:09,100000,mineral_2,19,72400
7/26/2024 15:36,150000,coal,27,253965.8537
7/6/2024 18:23,400000,coal,30,488754.4715
11/9/2024 1:13,120000,mineral_1,21,78240
7/15/2024 21:14,150000,coal,27,253965.8537
12/27/2024 1:14,150000,coal,3,112600
12/12/2024 18:14,120000,mineral_1,24,115680
5/6/2024 23:43,100000,mineral_1,19,44400
4/4/2024 14:03,100000,mineral_1,18,34000
3/20/2024 13:30,150000,coal,19,112600
2/3/2024 14:04,150000,mineral_2,8,84600
4/4/2024 23:57,100000,coal,31,106481.3008
4/24/2024 1:26,150000,coal,21,112600
2/12/2024 16:03,120000,mineral_2,8,67680
9/9/2024 22:12,120000,coal,21,90080
8/26/2024 6:00,400000,mineral_2,2,129600
3/12/2024 0:37,150000,mineral_2,19,108600
12/24/2024 14:28,120000,coal,32,108928.7805
11/28/2024 7:00,200000,coal,23,212355.5556
8/28/2024 21:38,200000,coal,10,367911.1111
4/28/2024 23:21,200000,mineral_2,22,88800
2/24/2024 23:11,120000,mineral_1,24,115680
4/24/2024 1:45,150000,coal,2,89266.66667
6/26/2024 10:39,400000,coal,29,551583.7398
1/10/2024 1:17,120000,mineral_1,12,115680
7/7/2024 16:36,200000,mineral_1,2,77600
7/26/2024 10:28,400000,coal,12,735822.2222
11/3/2024 15:02,120000,coal,15,164746.6667
2/17/2024 12:18,120000,mineral_2,9,72480
2/5/2024 3:54,120000,coal,24,146080
3/31/2024 4:47,100000,mineral_1,2,38800
4/28/2024 18:18,150000,coal,19,112600
9/5/2024 13:02,200000,coal,17,212355.5556
7/30/2024 12:41,200000,mineral_2,23,80800
11/8/2024 12:50,120000,coal,19,90080
11/20/2024 13:05,200000,coal,21,150133.3333
10/18/2024 1:11,120000,mineral_2,6,58080
6/25/2024 4:12,400000,mineral_1,21,260800
4/6/2024 5:43,100000,coal,20,59511.11111
12/2/2024 13:13,120000,coal,22,108746.6667
3/3/2024 22:48,100000,coal,4,90622.22222
1/14/2024 18:16,120000,coal,21,90080
11/17/2024 4:04,200000,mineral_1,9,197942.8571
4/4/2024 15:23,200000,mineral_2,22,88800
9/4/2024 8:44,200000,mineral_1,24,192800
3/14/2024 8:20,100000,coal,4,90622.22222
11/7/2024 10:09,170000,mineral_2,7,89080
10/23/2024 9:15,200000,coal,12,367911.1111
12/8/2024 15:27,70000,coal,31,74536.91057
12/27/2024 19:35,150000,coal,21,112600
5/26/2024 19:55,200000,coal,31,212962.6016
12/2/2024 3:38,120000,coal,4,108746.6667
11/1/2024 0:39,200000,mineral_1,23,172000
2/3/2024 6:00,120000,coal,32,108928.7805
10/21/2024 15:11,170000,coal,4,154057.7778
2/4/2024 2:50,120000,coal,5,127413.3333
11/8/2024 7:11,170000,mineral_2,21,109480
6/30/2024 2:31,150000,coal,31,159721.9512
7/19/2024 3:28,400000,coal,29,551583.7398
3/10/2024 1:02,100000,mineral_1,19,44400
4/11/2024 19:17,150000,coal,22,135933.3333
7/26/2024 2:03,400000,coal,28,614413.0081
6/2/2024 19:51,200000,coal,11,399022.2222
7/25/2024 7:18,150000,mineral_1,18,51000
10/11/2024 21:15,200000,mineral_1,10,203085.7143
3/21/2024 19:13,100000,mineral_1,18,34000
12/18/2024 14:02,70000,mineral_1,21,45640
11/21/2024 1:49,170000,mineral_2,7,89080
7/5/2024 10:49,400000,coal,11,798044.4444
12/11/2024 18:48,70000,mineral_2,8,39480
1/27/2024 17:05,120000,mineral_1,24,115680
9/20/2024 19:18,120000,mineral_2,6,58080
2/15/2024 19:10,70000,mineral_2,6,33880
4/29/2024 13:37,100000,mineral_1,21,65200
11/9/2024 17:03,120000,coal,7,164746.6667
8/13/2024 6:44,200000,mineral_2,23,80800
6/11/2024 5:53,400000,coal,27,677242.2764
3/18/2024 3:05,200000,mineral_2,24,72800
6/3/2024 17:46,400000,coal,14,611377.7778
3/12/2024 6:31,150000,mineral_2,22,66600
3/23/2024 15:47,150000,coal,3,112600
11/1/2024 2:05,120000,mineral_1,9,118765.7143
4/9/2024 7:58,100000,mineral_1,21,65200
7/5/2024 3:03,200000,coal,27,338621.1382
7/21/2024 15:25,200000,mineral_2,18,152800
10/28/2024 22:14,200000,mineral_2,7,104800
2/27/2024 14:00,70000,mineral_2,21,45080
8/31/2024 15:46,400000,coal,15,549155.5556
5/10/2024 20:46,150000,coal,22,135933.3333
11/17/2024 22:51,200000,mineral_2,22,88800
4/21/2024 8:38,200000,mineral_2,20,136800
5/2/2024 10:19,200000,mineral_2,22,88800
6/25/2024 19:59,200000,coal,29,275791.8699
8/28/2024 11:48,400000,coal,29,551583.7398
7/20/2024 9:11,400000,mineral_1,21,260800
11/2/2024 2:27,200000,mineral_1,14,151200
5/4/2024 23:34,200000,coal,23,212355.5556
9/23/2024 21:59,200000,mineral_2,21,128800
11/19/2024 13:46,170000,mineral_1,10,172622.8571
12/28/2024 0:14,70000,coal,3,52546.66667
8/1/2024 1:51,200000,coal,11,399022.2222
10/18/2024 9:46,170000,coal,2,101168.8889
1/30/2024 0:37,70000,coal,30,85532.03252
6/19/2024 15:50,200000,mineral_1,20,109600
11/29/2024 19:19,120000,mineral_1,13,103200
5/20/2024 22:26,200000,coal,5,212355.5556
5/21/2024 8:16,100000,mineral_1,20,54800
11/13/2024 19:00,120000,coal,12,220746.6667
2/8/2024 19:58,120000,coal,19,90080
7/3/2024 3:29,400000,mineral_2,17,129600
7/8/2024 8:33,200000,coal,30,244377.2358
8/12/2024 4:54,150000,coal,27,253965.8537
1/26/2024 2:10,120000,coal,29,165475.122
2/18/2024 16:32,120000,mineral_2,9,72480
2/18/2024 23:20,120000,coal,21,90080
10/10/2024 13:35,170000,coal,26,259835.5556
10/26/2024 14:31,200000,mineral_2,7,104800
12/26/2024 1:12,120000,coal,22,108746.6667
12/15/2024 11:25,120000,mineral_1,12,115680
2/22/2024 6:26,70000,coal,29,96527.15447
10/18/2024 5:26,200000,mineral_2,9,120800
2/29/2024 1:13,120000,mineral_2,6,58080
12/13/2024 10:03,70000,mineral_2,8,39480
12/6/2024 0:34,120000,mineral_2,6,58080
5/12/2024 21:43,100000,coal,21,75066.66667
3/20/2024 8:15,200000,coal,30,244377.2358
6/20/2024 14:24,200000,coal,30,244377.2358
11/23/2024 19:03,120000,mineral_1,12,115680
5/5/2024 10:20,200000,mineral_2,23,80800
12/15/2024 20:01,120000,mineral_2,7,62880
5/27/2024 8:03,150000,mineral_2,2,48600
11/28/2024 1:10,170000,coal,23,180502.2222
9/8/2024 3:49,170000,coal,12,312724.4444
1/14/2024 10:12,120000,coal,3,90080
8/7/2024 2:28,400000,mineral_1,3,196800
10/2/2024 13:16,120000,coal,23,127413.3333
8/18/2024 8:35,400000,coal,15,549155.5556
11/7/2024 14:19,200000,coal,22,181244.4444
9/2/2024 6:16,120000,mineral_1,9,118765.7143
7/1/2024 18:05,200000,mineral_1,3,98400
4/14/2024 1:00,150000,mineral_2,24,54600
8/24/2024 5:41,200000,coal,12,367911.1111
3/14/2024 4:45,100000,mineral_1,2,38800
8/19/2024 14:08,400000,coal,14,611377.7778
6/12/2024 10:50,400000,mineral_2,17,129600
7/9/2024 16:39,200000,coal,15,274577.7778
5/10/2024 5:44,150000,mineral_1,2,58200
8/17/2024 5:24,200000,mineral_2,2,64800
7/14/2024 19:16,200000,coal,16,243466.6667
9/27/2024 6:38,120000,coal,27,203172.6829
11/24/2024 17:57,120000,mineral_1,14,90720
7/8/2024 3:11,400000,coal,11,798044.4444
3/31/2024 12:04,100000,mineral_1,3,49200
5/6/2024 3:49,100000,coal,20,59511.11111
5/19/2024 13:04,100000,coal,22,90622.22222
8/23/2024 22:03,200000,mineral_2,2,64800
1/24/2024 13:47,120000,coal,31,127777.561
7/31/2024 22:48,200000,mineral_1,20,109600
7/18/2024 5:23,200000,coal,28,307206.5041
11/1/2024 10:56,170000,coal,25,233391.1111
3/15/2024 20:10,200000,mineral_2,24,72800
10/24/2024 10:02,170000,coal,32,154315.7724
4/11/2024 19:53,100000,mineral_2,24,36400
10/17/2024 18:56,200000,coal,25,274577.7778
2/25/2024 7:17,120000,coal,2,71413.33333
8/13/2024 2:00,400000,coal,16,486933.3333
7/2/2024 3:28,400000,coal,10,735822.2222
11/3/2024 20:39,200000,mineral_1,23,172000
7/13/2024 19:08,150000,coal,27,253965.8537
12/17/2024 12:07,70000,mineral_1,24,67480
5/17/2024 22:32,150000,coal,31,159721.9512
2/5/2024 8:52,120000,coal,4,108746.6667
10/9/2024 16:54,200000,mineral_1,10,203085.7143
2/14/2024 14:08,70000,coal,23,74324.44444
4/29/2024 16:38,150000,mineral_1,3,73800
1/14/2024 15:15,70000,mineral_1,10,71080
12/11/2024 5:55,150000,coal,21,112600
1/20/2024 8:40,120000,coal,3,90080
5/30/2024 20:57,100000,mineral_2,21,64400
12/2/2024 9:52,120000,coal,23,127413.3333
10/20/2024 5:34,120000,mineral_2,6,58080
6/30/2024 13:03,400000,coal,11,798044.4444
1/28/2024 8:44,120000,mineral_2,22,53280
1/6/2024 6:24,120000,coal,22,108746.6667
10/13/2024 12:11,120000,mineral_2,22,53280
3/26/2024 6:06,100000,mineral_2,2,32400
7/20/2024 8:30,400000,coal,11,798044.4444
7/27/2024 1:19,200000,mineral_2,16,176800
1/26/2024 13:52,120000,mineral_1,11,128160
2/19/2024 8:04,150000,mineral_1,22,113400
8/29/2024 15:26,400000,mineral_2,16,353600
7/11/2024 6:47,400000,coal,11,798044.4444
7/25/2024 2:36,200000,coal,11,399022.2222
12/14/2024 22:44,70000,coal,24,85213.33333
6/23/2024 14:14,400000,mineral_1,19,177600
12/21/2024 22:56,70000,coal,32,63541.78862
5/13/2024 5:40,150000,mineral_1,21,97800
12/19/2024 4:50,120000,mineral_2,9,72480
3/8/2024 5:28,150000,mineral_2,21,96600
9/28/2024 20:22,200000,mineral_2,9,120800
6/6/2024 17:19,400000,coal,29,551583.7398
10/13/2024 1:55,200000,mineral_1,9,197942.8571
2/15/2024 10:02,120000,coal,2,71413.33333
1/22/2024 13:46,150000,mineral_1,9,148457.1429
8/20/2024 11:07,150000,coal,11,299266.6667
7/31/2024 6:16,200000,coal,28,307206.5041
2/11/2024 4:31,70000,mineral_1,11,74760
7/17/2024 4:51,150000,coal,27,253965.8537
8/28/2024 10:48,200000,mineral_1,2,77600
7/20/2024 7:45,400000,coal,10,735822.2222
6/14/2024 21:33,200000,coal,13,336800
9/1/2024 13:23,120000,coal,4,108746.6667
4/8/2024 15:44,150000,mineral_2,24,54600
5/25/2024 2:02,100000,mineral_1,20,54800
2/23/2024 11:36,120000,coal,30,146626.3415
5/20/2024 22:47,150000,mineral_1,19,66600
9/27/2024 21:18,170000,mineral_2,8,95880
10/24/2024 8:22,200000,mineral_2,9,120800
2/23/2024 5:41,70000,coal,20,41657.77778
7/29/2024 12:50,400000,coal,16,486933.3333
6/30/2024 13:31,400000,mineral_1,2,155200
5/26/2024 8:47,100000,mineral_1,4,59600
2/16/2024 19:42,120000,mineral_1,12,115680
3/9/2024 0:42,150000,mineral_1,5,105000
3/23/2024 5:48,100000,coal,30,122188.6179
11/8/2024 13:57,170000,mineral_1,23,146200
4/22/2024 12:16,150000,mineral_2,2,48600
10/2/2024 3:53,170000,coal,26,259835.5556
8/22/2024 4:33,400000,coal,16,486933.3333
3/5/2024 3:14,150000,mineral_1,18,51000
10/18/2024 18:09,120000,coal,22,108746.6667
1/7/2024 21:45,120000,mineral_1,11,128160
3/13/2024 11:40,100000,mineral_2,17,32400
10/16/2024 23:19,120000,coal,7,164746.6667
10/6/2024 9:42,200000,mineral_1,22,151200
6/19/2024 19:33,200000,coal,11,399022.2222
1/7/2024 21:37,150000,coal,31,159721.9512
8/27/2024 15:59,400000,coal,11,798044.4444
5/9/2024 16:25,150000,mineral_2,17,48600
11/3/2024 9:37,170000,coal,21,127613.3333
6/2/2024 14:58,400000,coal,28,614413.0081
3/12/2024 11:20,200000,mineral_2,23,80800
4/6/2024 2:49,100000,mineral_2,2,32400
4/15/2024 10:18,100000,mineral_1,19,44400
7/23/2024 6:29,400000,coal,27,677242.2764
9/17/2024 14:08,170000,mineral_1,13,146200
2/12/2024 10:34,120000,mineral_2,22,53280
10/29/2024 10:08,170000,coal,19,127613.3333
12/2/2024 8:50,120000,coal,20,71413.33333
6/10/2024 10:02,200000,mineral_2,18,152800
10/18/2024 11:07,170000,coal,24,206946.6667
8/10/2024 1:20,200000,mineral_2,17,64800
11/2/2024 7:14,170000,mineral_2,8,95880
10/19/2024 16:50,200000,mineral_1,11,213600
11/3/2024 14:02,200000,coal,31,212962.6016
3/24/2024 0:36,200000,mineral_1,19,88800
3/31/2024 22:47,200000,coal,20,119022.2222
2/27/2024 2:49,70000,coal,4,63435.55556
12/2/2024 20:05,150000,mineral_2,6,72600
5/18/2024 11:20,200000,coal,5,212355.5556
1/13/2024 16:30,70000,coal,32,63541.78862
9/3/2024 3:19,120000,mineral_2,21,77280
9/22/2024 18:22,200000,coal,25,274577.7778
7/23/2024 12:02,200000,mineral_2,14,160800
6/16/2024 19:33,400000,coal,10,735822.2222
7/10/2024 0:21,200000,coal,28,307206.5041
1/24/2024 6:03,70000,coal,5,74324.44444
4/23/2024 13:29,150000,mineral_2,21,96600
10/3/2024 16:18,120000,mineral_1,14,90720
9/29/2024 7:44,120000,coal,29,165475.122
8/4/2024 9:59,200000,coal,16,243466.6667
8/10/2024 20:48,200000,coal,29,275791.8699
1/31/2024 13:47,150000,mineral_2,6,72600
9/4/2024 20:40,120000,mineral_2,7,62880
3/3/2024 22:08,100000,mineral_2,21,64400
6/4/2024 12:24,200000,coal,12,367911.1111
8/23/2024 14:09,200000,coal,11,399022.2222
9/19/2024 4:52,170000,coal,5,180502.2222
8/14/2024 9:07,400000,mineral_1,3,196800
10/15/2024 21:07,120000,mineral_1,13,103200
10/31/2024 7:24,170000,mineral_1,14,128520
12/3/2024 10:05,70000,coal,21,52546.66667
2/10/2024 3:25,70000,mineral_1,12,67480
6/24/2024 4:04,400000,coal,10,735822.2222
10/11/2024 6:22,200000,mineral_2,6,96800
2/24/2024 15:56,70000,coal,2,41657.77778
8/10/2024 3:26,400000,coal,12,735822.2222
3/17/2024 0:35,200000,mineral_2,20,136800
10/16/2024 4:38,200000,coal,5,212355.5556
2/12/2024 14:34,150000,mineral_2,8,84600
11/11/2024 14:43,120000,mineral_1,12,115680
7/10/2024 12:06,400000,mineral_2,18,305600
11/10/2024 3:44,170000,coal,3,127613.3333
7/6/2024 7:56,400000,coal,10,735822.2222
4/14/2024 23:59,100000,mineral_1,5,70000
4/15/2024 18:07,150000,coal,21,112600
3/23/2024 15:49,150000,mineral_1,22,113400
6/23/2024 1:20,400000,mineral_2,15,337600
7/7/2024 22:33,200000,coal,10,367911.1111
11/1/2024 5:07,170000,mineral_2,6,82280
9/30/2024 15:57,120000,mineral_2,7,62880
1/11/2024 19:52,120000,mineral_2,6,58080
12/30/2024 11:33,70000,coal,31,74536.91057
7/1/2024 19:48,200000,coal,10,367911.1111
3/4/2024 15:22,150000,coal,23,159266.6667
3/7/2024 12:45,100000,mineral_2,2,32400
10/6/2024 17:37,120000,mineral_2,9,72480
9/2/2024 22:45,120000,mineral_1,11,128160
6/22/2024 3:47,400000,mineral_2,16,353600
5/24/2024 17:07,150000,mineral_1,20,82200
1/29/2024 17:51,120000,mineral_2,6,58080
3/14/2024 12:30,150000,mineral_2,17,48600
12/21/2024 0:22,150000,coal,24,182600
7/20/2024 12:49,400000,coal,28,614413.0081
7/3/2024 21:16,400000,mineral_1,3,196800
7/4/2024 14:00,400000,coal,13,673600
8/14/2024 4:46,400000,coal,11,798044.4444
8/26/2024 11:57,400000,coal,15,549155.5556
7/3/2024 1:22,150000,coal,29,206843.9024
8/6/2024 4:56,200000,mineral_2,14,160800
4/30/2024 3:34,100000,mineral_2,21,64400
11/20/2024 13:42,200000,coal,29,275791.8699
11/21/2024 23:12,170000,coal,17,180502.2222
6/28/2024 5:26,400000,mineral_2,23,161600
4/15/2024 18:24,200000,mineral_2,24,72800
1/9/2024 19:33,150000,coal,24,182600
9/4/2024 3:37,120000,mineral_2,9,72480
10/15/2024 17:06,200000,mineral_1,24,192800
4/3/2024 5:34,150000,mineral_1,5,105000
10/10/2024 23:04,170000,mineral_2,9,102680
3/31/2024 12:18,150000,mineral_2,21,96600
12/4/2024 22:22,120000,mineral_2,21,77280
2/28/2024 6:28,70000,coal,24,85213.33333
9/6/2024 11:47,170000,mineral_2,22,75480
6/8/2024 16:36,400000,coal,30,488754.4715
6/30/2024 3:04,400000,coal,29,551583.7398
3/4/2024 7:10,100000,mineral_2,24,36400
1/13/2024 23:04,150000,mineral_2,22,66600
6/23/2024 20:28,200000,coal,11,399022.2222
4/13/2024 9:55,100000,mineral_1,4,59600
3/2/2024 15:39,100000,coal,5,106177.7778
11/22/2024 15:22,120000,mineral_2,9,72480
5/12/2024 11:24,150000,mineral_2,21,96600
5/28/2024 12:50,100000,coal,32,90773.98374
9/19/2024 7:40,200000,mineral_2,22,88800
3/8/2024 14:46,100000,mineral_2,20,68400
10/17/2024 16:23,120000,coal,12,220746.6667
4/17/2024 9:17,150000,coal,5,159266.6667
3/7/2024 11:01,150000,coal,31,159721.9512
10/31/2024 3:55,120000,mineral_2,21,77280
10/9/2024 23:45,200000,coal,2,119022.2222
5/6/2024 13:48,100000,mineral_2,20,68400
11/25/2024 18:53,200000,coal,6,243466.6667
11/24/2024 12:49,170000,coal,22,154057.7778
7/10/2024 14:08,200000,coal,28,307206.5041
6/22/2024 9:56,200000,coal,14,305688.8889
8/18/2024 10:49,150000,coal,13,252600
10/28/2024 17:42,170000,mineral_1,22,128520
2/23/2024 7:38,120000,coal,32,108928.7805
3/6/2024 22:38,150000,mineral_2,19,108600
9/3/2024 23:37,200000,mineral_1,9,197942.8571
4/28/2024 10:12,150000,coal,20,89266.66667
6/28/2024 6:20,200000,mineral_1,18,68000
10/28/2024 6:17,170000,mineral_2,9,102680
8/30/2024 19:24,200000,coal,16,243466.6667
10/30/2024 8:50,170000,mineral_1,10,172622.8571
9/26/2024 23:11,170000,coal,13,286280
6/11/2024 16:20,200000,coal,29,275791.8699
3/31/2024 0:59,150000,coal,21,112600
12/23/2024 21:58,70000,coal,20,41657.77778
3/12/2024 21:51,100000,mineral_1,21,65200
8/8/2024 7:27,200000,coal,15,274577.7778
1/10/2024 13:28,150000,coal,21,112600
2/26/2024 8:16,150000,mineral_1,12,144600
11/21/2024 8:44,200000,mineral_1,24,192800
4/23/2024 22:07,100000,mineral_1,2,38800
8/2/2024 12:12,400000,coal,30,488754.4715
7/19/2024 14:54,400000,coal,15,549155.5556
5/27/2024 20:49,200000,mineral_2,21,128800
11/22/2024 9:51,170000,coal,18,154057.7778
8/28/2024 8:51,200000,mineral_2,2,64800
7/10/2024 1:17,200000,coal,28,307206.5041
10/13/2024 11:22,200000,mineral_1,22,151200
1/19/2024 4:29,70000,mineral_1,10,71080
8/17/2024 10:17,400000,mineral_1,3,196800
10/25/2024 1:21,120000,mineral_1,10,121851.4286
11/20/2024 12:44,170000,mineral_1,11,181560
6/8/2024 7:25,400000,coal,15,549155.5556
10/15/2024 8:59,170000,coal,25,233391.1111
2/24/2024 2:22,70000,mineral_1,11,74760
2/27/2024 0:18,150000,coal,5,159266.6667
2/3/2024 22:27,120000,coal,21,90080
11/3/2024 4:02,200000,coal,3,150133.3333
11/9/2024 16:02,120000,mineral_2,9,72480
9/18/2024 23:38,120000,coal,2,71413.33333
9/27/2024 16:28,170000,mineral_1,13,146200
2/15/2024 5:39,70000,coal,4,63435.55556
5/23/2024 16:32,100000,mineral_1,5,70000
12/29/2024 14:03,70000,mineral_2,21,45080
5/15/2024 11:00,100000,mineral_2,17,32400
7/30/2024 4:45,200000,coal,14,305688.8889
1/17/2024 19:23,70000,mineral_2,21,45080
3/12/2024 15:31,150000,coal,23,159266.6667
8/18/2024 2:10,200000,coal,13,336800
4/1/2024 14:01,100000,mineral_1,20,54800
7/26/2024 7:26,400000,mineral_1,4,238400
8/2/2024 2:29,200000,coal,15,274577.7778
5/16/2024 10:37,200000,mineral_1,3,98400
4/8/2024 23:25,100000,mineral_1,5,70000
12/7/2024 17:39,120000,mineral_2,7,62880
8/14/2024 10:35,200000,coal,30,244377.2358
9/10/2024 5:50,120000,mineral_2,8,67680
10/14/2024 15:53,120000,mineral_1,23,103200
11/9/2024 17:12,200000,mineral_1,14,151200
12/23/2024 3:37,120000,mineral_1,13,103200
3/6/2024 18:28,100000,mineral_1,2,38800
12/1/2024 14:54,120000,coal,19,90080
8/28/2024 2:10,400000,coal,11,798044.4444
6/10/2024 17:16,400000,mineral_1,21,260800
12/1/2024 2:41,120000,coal,31,127777.561
3/21/2024 21:32,150000,mineral_1,5,105000
11/20/2024 11:52,170000,coal,24,206946.6667
2/29/2024 22:51,70000,mineral_1,12,67480
10/15/2024 9:51,200000,coal,31,212962.6016
1/16/2024 1:17,120000,coal,24,146080
4/4/2024 2:50,100000,mineral_1,4,59600
10/23/2024 12:20,120000,coal,7,164746.6667
7/24/2024 12:25,200000,coal,13,336800
2/24/2024 16:11,120000,mineral_2,21,77280
11/6/2024 6:55,170000,mineral_2,21,109480
6/28/2024 16:29,200000,coal,10,367911.1111
1/15/2024 22:02,120000,mineral_1,10,121851.4286
9/1/2024 11:28,120000,mineral_1,10,121851.4286
10/18/2024 10:44,120000,mineral_2,7,62880
12/2/2024 17:31,120000,mineral_1,11,128160
2/17/2024 3:46,150000,mineral_1,23,129000
9/21/2024 5:11,120000,mineral_2,8,67680
5/2/2024 5:13,150000,coal,3,112600
1/9/2024 13:15,70000,coal,4,63435.55556
11/12/2024 14:36,120000,mineral_2,7,62880
3/28/2024 2:54,100000,coal,20,59511.11111
10/25/2024 21:13,120000,mineral_2,9,72480
11/20/2024 18:27,120000,mineral_1,13,103200
2/13/2024 2:59,120000,mineral_1,10,121851.4286
5/24/2024 2:37,150000,coal,24,182600
2/6/2024 21:10,120000,mineral_2,8,67680
12/11/2024 12:00,150000,mineral_1,11,160200
3/3/2024 13:08,150000,coal,29,206843.9024
10/9/2024 10:05,200000,mineral_1,10,203085.7143
6/7/2024 1:42,400000,coal,27,677242.2764
1/15/2024 2:57,150000,mineral_1,22,113400
4/19/2024 0:53,200000,mineral_1,5,140000
7/20/2024 17:40,200000,coal,11,399022.2222
2/14/2024 17:29,120000,coal,3,90080
4/10/2024 19:24,200000,coal,29,275791.8699
3/1/2024 0:37,100000,coal,20,59511.11111
7/26/2024 14:58,400000,coal,13,673600
9/9/2024 15:18,120000,mineral_1,11,128160
12/4/2024 11:22,150000,mineral_1,11,160200
1/28/2024 21:10,150000,coal,22,135933.3333
9/16/2024 1:52,120000,coal,3,90080
4/8/2024 2:20,100000,coal,22,90622.22222
3/5/2024 20:32,100000,coal,29,137895.935
10/5/2024 1:50,120000,mineral_2,7,62880
10/25/2024 14:07,200000,coal,7,274577.7778
8/21/2024 13:20,150000,mineral_2,15,126600
11/15/2024 4:23,200000,mineral_2,6,96800
11/21/2024 8:38,120000,coal,5,127413.3333
11/4/2024 19:08,120000,mineral_1,13,103200
10/16/2024 13:37,200000,coal,27,338621.1382
3/2/2024 4:56,100000,mineral_2,20,68400
6/24/2024 20:23,200000,mineral_2,2,64800
4/12/2024 23:52,200000,mineral_1,5,140000
10/8/2024 22:47,170000,coal,4,154057.7778
7/28/2024 9:35,400000,mineral_2,2,129600
10/21/2024 23:38,120000,coal,32,108928.7805
10/6/2024 10:38,120000,mineral_1,9,118765.7143
4/12/2024 0:48,100000,coal,4,90622.22222
11/11/2024 22:30,120000,coal,14,183413.3333
8/4/2024 6:06,200000,coal,13,336800
11/13/2024 16:29,200000,mineral_1,11,213600
3/4/2024 12:53,200000,mineral_2,19,144800
11/1/2024 16:41,120000,mineral_1,12,115680
12/8/2024 20:28,120000,mineral_1,12,115680
10/28/2024 9:10,200000,coal,31,212962.6016
7/28/2024 2:34,200000,coal,31,212962.6016
1/19/2024 9:29,70000,mineral_1,10,71080
12/29/2024 19:40,120000,mineral_2,8,67680
6/17/2024 5:22,200000,mineral_2,18,152800
3/22/2024 8:45,150000,coal,21,112600
1/10/2024 7:46,70000,coal,32,63541.78862
3/10/2024 3:29,150000,mineral_2,17,48600
8/16/2024 11:14,200000,coal,16,243466.6667
11/2/2024 18:05,170000,mineral_2,7,89080
2/19/2024 23:23,120000,mineral_1,21,78240
5/25/2024 1:17,100000,mineral_2,17,32400
5/26/2024 1:09,100000,coal,21,75066.66667
12/9/2024 18:26,150000,mineral_2,8,84600
7/6/2024 17:06,150000,coal,11,299266.6667
2/17/2024 6:33,70000,mineral_1,11,74760
12/20/2024 16:57,120000,mineral_1,13,103200
9/28/2024 10:35,170000,mineral_2,22,75480
9/9/2024 22:26,170000,coal,13,286280
9/16/2024 7:42,170000,mineral_2,9,102680
8/2/2024 20:09,200000,coal,14,305688.8889
6/12/2024 23:27,200000,coal,14,305688.8889
5/9/2024 16:32,200000,mineral_1,20,109600
7/11/2024 19:45,400000,coal,30,488754.4715
7/29/2024 8:41,400000,mineral_1,19,177600
12/7/2024 8:32,120000,mineral_1,13,103200
7/28/2024 3:30,150000,mineral_1,4,89400
5/3/2024 15:45,200000,mineral_1,19,88800
12/5/2024 18:27,120000,coal,3,90080
12/16/2024 6:25,70000,mineral_1,14,52920
11/9/2024 2:26,170000,coal,32,154315.7724
8/25/2024 14:06,200000,mineral_1,19,88800
5/18/2024 4:26,150000,mineral_1,19,66600
8/25/2024 20:02,400000,coal,14,611377.7778
2/10/2024 2:18,70000,coal,3,52546.66667
3/6/2024 22:17,200000,mineral_1,20,109600
3/5/2024 1:40,200000,mineral_1,20,109600
11/8/2024 8:16,200000,coal,4,181244.4444
12/21/2024 0:10,120000,coal,22,108746.6667
7/29/2024 0:12,400000,coal,27,677242.2764
11/12/2024 11:23,170000,coal,17,180502.2222
12/22/2024 6:18,70000,mineral_2,21,45080
2/22/2024 10:03,120000,mineral_1,24,115680
12/2/2024 12:56,70000,coal,31,74536.91057
7/16/2024 19:20,200000,coal,14,305688.8889
11/23/2024 2:04,120000,coal,18,108746.6667
6/7/2024 4:59,200000,coal,31,212962.6016
3/15/2024 3:29,150000,mineral_2,17,48600
11/1/2024 21:59,120000,coal,28,184323.9024
6/30/2024 22:55,400000,mineral_2,15,337600
2/1/2024 20:46,70000,mineral_1,21,45640
3/6/2024 17:44,100000,mineral_1,3,49200
7/9/2024 16:34,400000,coal,30,488754.4715
